info @storybook/react v6.4.0
info 
info => Cleaning outputDir: C:\\Users\\mark\\AppData\\Local\\Temp\\chromatic--58512-d9QU5v4gBxJZ
info => Loading presets
info => Compiling manager..
info => Compiling preview..
info => Loading Webpack configuration from `node_modules\react-scripts`
info => Removing existing JavaScript and TypeScript rules.
info => Modifying Create React App rules.
info => Using default Webpack4 setup
<s> [webpack.Progress] 0% compiling
<s> [webpack.Progress] 10% building 0/0 modules 0 active 
<s> [webpack.Progress] 10% building 0/1 modules 1 active multi C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core-server\node_modules\@storybook\core-client\dist\esm\globals\polyfills.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core-server\node_modules\@storybook\core-client\dist\esm\globals\globals.js C:\Users\mark\Desktop\sandbox\taskbox\storybook-init-framework-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\frameworks\common\config.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\frameworks\react\config.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\react\dist\esm\client\preview\config-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-links\dist\esm\preset\addDecorator.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-actions\dist\esm\preset\addDecorator.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-actions\dist\esm\preset\addArgs.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-backgrounds\dist\esm\preset\addDecorator.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-backgrounds\dist\esm\preset\addParameter.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-measure\dist\esm\preset\addDecorator.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-outline\dist\esm\preset\addDecorator.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-interactions\dist\esm\preset\argsEnhancers.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\.storybook\preview.js-generated-config-entry.js C:\Users\mark\Desktop\sandbox\taskbox\generated-stories-entry.js
<s> [webpack.Progress] 10% building 1/1 modules 0 active 
<s> [webpack.Progress] 68% building 884/902 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\store\dist\esm\decorators.js
<s> [webpack.Progress] 68% building 884/903 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 68% building 885/903 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 68% building 886/903 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 68% building 887/903 modules 16 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 69% building 888/903 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 69% building 889/903 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_createCaseFirst.js
<s> [webpack.Progress] 69% building 889/904 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 890/904 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 891/904 modules 13 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 892/904 modules 12 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 893/904 modules 11 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 894/904 modules 10 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\airbnb-js-shims\target\es2018.js
<s> [webpack.Progress] 69% building 894/905 modules 11 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\esutils\lib\ast.js
<s> [webpack.Progress] 69% building 894/906 modules 12 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\esutils\lib\keyword.js
<s> [webpack.Progress] 69% building 894/907 modules 13 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\esutils\lib\code.js
<s> [webpack.Progress] 69% building 894/908 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\store\dist\esm\types.js
<s> [webpack.Progress] 69% building 894/909 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 895/909 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 896/909 modules 13 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 897/909 modules 12 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 898/909 modules 11 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 899/909 modules 10 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 900/909 modules 9 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 901/909 modules 8 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\overlayscrollbars\js\OverlayScrollbars.js
<s> [webpack.Progress] 69% building 901/910 modules 9 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\character-entities-legacy\index.json
<s> [webpack.Progress] 69% building 902/910 modules 8 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\character-entities-legacy\index.json
<s> [webpack.Progress] 69% building 902/911 modules 9 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\prop-types\lib\ReactPropTypesSecret.js
<s> [webpack.Progress] 69% building 902/912 modules 10 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\character-reference-invalid\index.json
<s> [webpack.Progress] 69% building 902/913 modules 11 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\get-substitution.js
<s> [webpack.Progress] 69% building 903/913 modules 10 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\get-substitution.js
<s> [webpack.Progress] 69% building 903/914 modules 11 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\hastscript\factory.js
<s> [webpack.Progress] 69% building 903/915 modules 12 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\esnext.symbol.pattern-match.js
<s> [webpack.Progress] 69% building 903/916 modules 13 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\esnext.symbol.observable.js
<s> [webpack.Progress] 69% building 903/917 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\has\src\index.js
<s> [webpack.Progress] 69% building 904/917 modules 13 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\has\src\index.js
<s> [webpack.Progress] 69% building 904/918 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\esnext.symbol.dispose.js
<s> [webpack.Progress] 69% building 904/919 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\esnext.symbol.async-dispose.js
<s> [webpack.Progress] 68% building 904/920 modules 16 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\well-known-symbol-wrapped.js
<s> [webpack.Progress] 68% building 904/921 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\copy-constructor-properties.js
<s> [webpack.Progress] 68% building 904/922 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\es-abstract\5\CheckObjectCoercible.js
<s> [webpack.Progress] 68% building 905/922 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\es-abstract\5\CheckObjectCoercible.js
<s> [webpack.Progress] 68% building 905/923 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\es.array.fill.js
<s> [webpack.Progress] 68% building 906/923 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\es.array.fill.js
<s> [webpack.Progress] 68% building 907/923 modules 16 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\es.array.fill.js
<s> [webpack.Progress] 69% building 908/923 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\es.array.fill.js
<s> [webpack.Progress] 69% building 909/923 modules 14 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\modules\es.array.fill.js
<s> [webpack.Progress] 69% building 909/924 modules 15 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\species-constructor.js
<s> [webpack.Progress] 68% building 909/925 modules 16 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_assocIndexOf.js
<s> [webpack.Progress] 68% building 909/926 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\Props.js
<s> [webpack.Progress] 68% building 909/927 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\Primary.js
<s> [webpack.Progress] 68% building 910/927 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\Primary.js
<s> [webpack.Progress] 68% building 910/928 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\store\dist\esm\normalizeStory.js
<s> [webpack.Progress] 68% building 911/928 modules 17 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\store\dist\esm\normalizeStory.js
<s> [webpack.Progress] 68% building 911/929 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\Preview.js
<s> [webpack.Progress] 68% building 911/930 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\Meta.js
<s> [webpack.Progress] 68% building 911/931 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_basePick.js
<s> [webpack.Progress] 68% building 912/931 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_basePick.js
<s> [webpack.Progress] 68% building 912/932 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\engine-is-ios.js
<s> [webpack.Progress] 68% building 912/933 modules 21 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_flatRest.js
<s> [webpack.Progress] 68% building 912/934 modules 22 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\DocsContainer.js
<s> [webpack.Progress] 68% building 913/934 modules 21 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\DocsContainer.js
<s> [webpack.Progress] 68% building 914/934 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\DocsContainer.js
<s> [webpack.Progress] 68% building 915/934 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\DocsContainer.js
<s> [webpack.Progress] 68% building 915/935 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\react-popper-tooltip\dist\esm\react-popper-tooltip.js
<s> [webpack.Progress] 68% building 916/935 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\react-popper-tooltip\dist\esm\react-popper-tooltip.js
<s> [webpack.Progress] 68% building 917/935 modules 18 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\react-popper-tooltip\dist\esm\react-popper-tooltip.js
<s> [webpack.Progress] 68% building 917/936 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\is-array.js
<s> [webpack.Progress] 68% building 917/937 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\react-textarea-autosize\dist\react-textarea-autosize.browser.esm.js
<s> [webpack.Progress] 68% building 918/937 modules 19 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\react-textarea-autosize\dist\react-textarea-autosize.browser.esm.js
<s> [webpack.Progress] 68% building 918/938 modules 20 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\object.values\shim.js
<s> [webpack.Progress] 68% building 918/939 modules 21 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\object.getownpropertydescriptors\shim.js
<s> [webpack.Progress] 68% building 918/940 modules 22 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\string.prototype.padend\shim.js
<s> [webpack.Progress] 68% building 918/941 modules 23 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\property-information\html.js
<s> [webpack.Progress] 68% building 918/942 modules 24 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\string.prototype.padstart\shim.js
<s> [webpack.Progress] 68% building 918/943 modules 25 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\lib\docgen\utils\index.js
<s> [webpack.Progress] 68% building 918/944 modules 26 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheClear.js
<s> [webpack.Progress] 68% building 918/945 modules 27 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheHas.js
<s> [webpack.Progress] 68% building 919/945 modules 26 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheHas.js
<s> [webpack.Progress] 68% building 919/946 modules 27 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheSet.js
<s> [webpack.Progress] 68% building 919/947 modules 28 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\object.entries\shim.js
<s> [webpack.Progress] 68% building 919/948 modules 29 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheGet.js
<s> [webpack.Progress] 68% building 919/949 modules 30 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_setCacheHas.js
<s> [webpack.Progress] 68% building 920/949 modules 29 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_setCacheHas.js
<s> [webpack.Progress] 68% building 920/950 modules 30 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\date-to-primitive.js
<s> [webpack.Progress] 68% building 921/950 modules 29 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\date-to-primitive.js
<s> [webpack.Progress] 68% building 922/950 modules 28 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\date-to-primitive.js
<s> [webpack.Progress] 68% building 923/950 modules 27 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\date-to-primitive.js
<s> [webpack.Progress] 68% building 923/951 modules 28 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_setCacheAdd.js
<s> [webpack.Progress] 68% building 923/952 modules 29 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_mapCacheDelete.js
<s> [webpack.Progress] 68% building 923/953 modules 30 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\DocsPage.js
<s> [webpack.Progress] 68% building 923/954 modules 31 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\addon-docs\dist\esm\blocks\ArgsTable.js
<s> [webpack.Progress] 67% building 923/955 modules 32 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\babel-preset-react-app\node_modules\@babel\runtime\helpers\esm\nonIterableSpread.js
<s> [webpack.Progress] 67% building 923/956 modules 33 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\babel-preset-react-app\node_modules\@babel\runtime\helpers\esm\unsupportedIterableToArray.js
<s> [webpack.Progress] 67% building 923/957 modules 34 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\babel-preset-react-app\node_modules\@babel\runtime\helpers\esm\iterableToArray.js
<s> [webpack.Progress] 67% building 923/958 modules 35 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\setimmediate\setImmediate.js
<s> [webpack.Progress] 67% building 924/958 modules 34 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\setimmediate\setImmediate.js
<s> [webpack.Progress] 67% building 925/958 modules 33 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\setimmediate\setImmediate.js
<s> [webpack.Progress] 67% building 926/958 modules 32 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\setimmediate\setImmediate.js
<s> [webpack.Progress] 67% building 926/959 modules 33 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_baseUniq.js
<s> [webpack.Progress] 67% building 927/959 modules 32 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\lodash\_baseUniq.js
<s> [webpack.Progress] 67% building 927/960 modules 33 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\path-browserify\index.js
<s> [webpack.Progress] 67% building 927/961 modules 34 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\es-to-primitive\helpers\isPrimitive.js
<s> [webpack.Progress] 67% building 927/962 modules 35 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\perform.js
<s> [webpack.Progress] 67% building 927/963 modules 36 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\new-promise-capability.js
<s> [webpack.Progress] 67% building 927/964 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\host-report-errors.js
<s> [webpack.Progress] 67% building 927/965 modules 38 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\promise-resolve.js
<s> [webpack.Progress] 67% building 927/966 modules 39 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\microtask.js
<s> [webpack.Progress] 67% building 928/966 modules 38 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\microtask.js
<s> [webpack.Progress] 67% building 928/967 modules 39 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-alphanumerical\index.js
<s> [webpack.Progress] 67% building 928/968 modules 40 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-hexadecimal\index.js
<s> [webpack.Progress] 67% building 929/968 modules 39 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-hexadecimal\index.js
<s> [webpack.Progress] 67% building 930/968 modules 38 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-hexadecimal\index.js
<s> [webpack.Progress] 67% building 931/968 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-hexadecimal\index.js
<s> [webpack.Progress] 67% building 931/969 modules 38 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-decimal\index.js
<s> [webpack.Progress] 67% building 932/969 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\is-decimal\index.js
<s> [webpack.Progress] 67% building 932/970 modules 38 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\native-promise-constructor.js
<s> [webpack.Progress] 67% building 933/970 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\native-promise-constructor.js
<s> [webpack.Progress] 67% building 934/970 modules 36 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\native-promise-constructor.js
<s> [webpack.Progress] 67% building 934/971 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\object-to-string.js
<s> [webpack.Progress] 67% building 935/971 modules 36 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\object-to-string.js
<s> [webpack.Progress] 67% building 935/972 modules 37 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\object-get-own-property-names-external.js
<s> [webpack.Progress] 67% building 936/972 modules 36 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\object-get-own-property-names-external.js
<s> [webpack.Progress] 67% building 937/972 modules 35 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\core-js\internals\object-get-own-property-names-external.js
<s> [webpack.Progress] 67% building 937/973 modules 36 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
<s> [webpack.Progress] 67% building 938/973 modules 35 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
<s> [webpack.Progress] 67% building 939/973 modules 34 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
<s> [webpack.Progress] 67% building 940/973 modules 33 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
<s> [webpack.Progress] 68% building 941/973 modules 32 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
<s> [webpack.Progress] 68% building 942/973 modules 31 active C:\Users\mark\Desktop\sandbox\taskbox\node_modules\@storybook\core\client.js
